company_name,founding_year,vc_backed_binary,start_date,exit_date,exit_type,source,tags,team_size,country,adjusted_start,end_date,event,time_years,sector,geography,team_size_category,post_2008,years_since_founding,decade,vc_x_post2008,log_time_years
Axle,2022,1,2023-01-01,,,YC,"['Developer Tools', 'Fintech', 'B2B', 'API', 'Insurance']",6.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,FinTech,US,Medium (6-20),1,2,2020,1,0.914235232692059
Cambio,2021,1,2022-01-01,,,YC,"['Artificial Intelligence', 'Real Estate', 'B2B', 'Climate', 'ClimateTech']",5.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,AI/ML,US,Small (1-5),1,3,2020,1,1.2510993188480666
InVision Medical Technology,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'Health Tech', 'Diagnostics']",2.0,,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,Unknown,Small (1-5),1,2,2020,1,0.914235232692059
Landeed,2022,1,2023-01-01,,,YC,"['Documents', 'Fintech', 'Civic Tech', 'Proptech', 'Insurance']",5.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,FinTech,US,Small (1-5),1,2,2020,1,0.914235232692059
CAPSULE,2022,1,2023-01-01,,,YC,"['Machine Learning', 'E-commerce']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,US,Small (1-5),1,2,2020,1,0.914235232692059
Kamion,2020,1,2021-01-01,,,YC,"['Marketplace', 'Logistics']",12.0,TR,2021-01-01,2024-06-30,0,3.4934976043805612,Other,International,Medium (6-20),1,4,2020,1,1.502631374986197
Shelf,2022,1,2023-01-01,,,YC,"['Fintech', 'Payments', 'Neobank']",2.0,IN,2023-01-01,2024-06-30,0,1.4948665297741273,FinTech,International,Small (1-5),1,2,2020,1,0.914235232692059
Velontra,2021,1,2022-01-01,,,YC,"['Commercial Space Launch', 'Hardware', 'Drones', 'Space Exploration', 'Satellites']",4.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,Other,US,Small (1-5),1,3,2020,1,1.2510993188480666
Be Golden,2021,1,2022-01-01,,,YC,"['Artificial Intelligence', 'Generative AI', 'Machine Learning', 'Health Tech']",2.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,AI/ML,US,Small (1-5),1,3,2020,1,1.2510993188480666
REVER,2022,1,2023-01-01,,,YC,"['Fintech', 'SaaS', 'B2B', 'Logistics', 'E-commerce']",18.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,US,Medium (6-20),1,2,2020,1,0.914235232692059
Abridge,2022,1,2023-01-01,,,YC,"['Digital Freight Brokerage', 'B2B', 'Logistics', 'Supply Chain']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,US,Small (1-5),1,2,2020,1,0.914235232692059
AlgoTest,2021,1,2022-01-01,,,YC,"['Fintech', 'No-code']",6.0,IN,2022-01-01,2024-06-30,0,2.4941820670773445,FinTech,International,Medium (6-20),1,3,2020,1,1.2510993188480666
Knowtex,2022,1,2023-01-01,,,YC,"['Machine Learning', 'Health Tech', 'B2B', 'Productivity', 'Digital Health']",,US,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,US,Unknown,1,2,2020,1,0.914235232692059
Kashin,2020,1,2021-01-01,,,YC,['Fintech'],55.0,PE,2021-01-01,2024-06-30,0,3.4934976043805612,FinTech,International,Very Large (50+),1,4,2020,1,1.502631374986197
Taro,2022,1,2023-01-01,,,YC,"['Developer Tools', 'Education', 'Community', 'Video', 'Creator Economy']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,Other,US,Small (1-5),1,2,2020,1,0.914235232692059
Pump,2022,1,2023-01-01,,,YC,"['FinOps', 'Fintech', 'SaaS', 'B2B', 'AI']",5.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,US,Small (1-5),1,2,2020,1,0.914235232692059
Slingshot,2022,1,2023-01-01,,,YC,[],2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,Other,US,Small (1-5),1,2,2020,1,0.914235232692059
Monterey AI,2022,1,2023-01-01,,,YC,"['SaaS', 'B2B', 'Productivity', 'AI']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,US,Small (1-5),1,2,2020,1,0.914235232692059
MovingLake,2022,1,2023-01-01,,,YC,"['SaaS', 'B2B', 'Analytics', 'API', 'Data Engineering']",3.0,MX,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,International,Small (1-5),1,2,2020,1,0.914235232692059
Vizzly,2022,1,2023-01-01,,,YC,"['Developer Tools', 'SaaS', 'B2B', 'Analytics', 'API']",3.0,GB,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,UK,Small (1-5),1,2,2020,1,0.914235232692059
Jamble,2021,1,2022-01-01,,,YC,"['Marketplace', 'Sustainable Fashion', 'Consumer', 'Social', 'Creator Economy']",3.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,AI/ML,US,Small (1-5),1,3,2020,1,1.2510993188480666
ReleviumBio,2019,1,2020-01-01,,,YC,"['Medical Devices', 'Biotech', 'Healthcare', 'Therapeutics', 'Drug discovery']",4.0,IE,2020-01-01,2024-06-30,0,4.4955509924709105,Healthcare,International,Small (1-5),1,5,2010,1,1.7039388544339846
Lancey,2022,1,2023-01-01,,,YC,"['SaaS', 'B2B', 'Sales', 'Enterprise']",3.0,CA,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,International,Small (1-5),1,2,2020,1,0.914235232692059
Blockscope,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'Developer Tools', 'SaaS', 'Crypto / Web3']",4.0,CA,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,International,Small (1-5),1,2,2020,1,0.914235232692059
Entvin,2022,1,2023-01-01,,,YC,"['Sales', 'Sales Enablement']",3.0,IN,2023-01-01,2024-06-30,0,1.4948665297741273,Other,International,Small (1-5),1,2,2020,1,0.914235232692059
Wondercraft,2023,1,2024-01-01,,,YC,"['Artificial Intelligence', 'SaaS', 'B2B', 'Podcasts', 'AI']",2.0,GB,2024-01-01,2024-06-30,0,0.4955509924709103,AI/ML,UK,Small (1-5),1,1,2020,1,0.402494695778991
Oneleet,2022,1,2023-01-01,,,YC,"['SaaS', 'B2B', 'Compliance', 'Security', 'AI']",7.0,NL,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,International,Medium (6-20),1,2,2020,1,0.914235232692059
autone,2021,1,2022-01-01,,,YC,"['Sustainable Fashion', 'Consumer', 'Supply Chain', 'Retail']",8.0,GB,2022-01-01,2024-06-30,0,2.4941820670773445,AI/ML,UK,Medium (6-20),1,3,2020,1,1.2510993188480666
Drahim 💰,2021,1,2022-01-01,,,YC,"['Fintech', 'Analytics', 'Investing']",8.0,SA,2022-01-01,2024-06-30,0,2.4941820670773445,FinTech,International,Medium (6-20),1,3,2020,1,1.2510993188480666
Uwi,2022,1,2023-01-01,,,YC,"['Fintech', 'Real Estate', 'Proptech']",14.0,PH,2023-01-01,2024-06-30,0,1.4948665297741273,FinTech,International,Medium (6-20),1,2,2020,1,0.914235232692059
Krave Mart,2021,1,2022-01-01,,,YC,"['Grocery', 'Consumer', 'Delivery', 'Logistics', 'E-commerce']",80.0,PK,2022-01-01,2024-06-30,0,2.4941820670773445,Consumer,International,Very Large (50+),1,3,2020,1,1.2510993188480666
Almond,2021,1,2022-01-01,,,YC,"['Consumer Health Services', 'Telehealth', 'Consumer', 'Healthcare', 'Femtech']",8.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,Healthcare,US,Medium (6-20),1,3,2020,1,1.2510993188480666
Levers,2022,1,2023-01-01,,,YC,"['SaaS', 'Finance']",5.0,SA,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,International,Small (1-5),1,2,2020,1,0.914235232692059
Sonnet,2022,1,2023-01-01,,,YC,"['Generative AI', 'B2B', 'Sales', 'Personalization']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,US,Small (1-5),1,2,2020,1,0.914235232692059
Caddie,2021,1,2022-01-01,,,YC,"['SaaS', 'B2B', 'Sales', 'Marketing', 'Enterprise']",2.0,CA,2022-01-01,2024-06-30,0,2.4941820670773445,SaaS,International,Small (1-5),1,3,2020,1,1.2510993188480666
UpLink,2021,1,2022-01-01,,,YC,"['Documents', 'SaaS', 'B2B', 'Productivity', 'Collaboration']",4.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,SaaS,US,Small (1-5),1,3,2020,1,1.2510993188480666
Mendable,2022,1,2023-01-01,,,YC,"['Developer Tools', 'B2B', 'Customer Support']",4.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,Other,US,Small (1-5),1,2,2020,1,0.914235232692059
Momentu,2021,1,2022-01-01,,,YC,"['Mental Health Tech', 'SaaS', 'B2B', 'Healthcare', 'HR Tech']",25.0,CO,2022-01-01,2024-06-30,0,2.4941820670773445,SaaS,International,Large (21-50),1,3,2020,1,1.2510993188480666
Drip,2021,1,2022-01-01,,,YC,[],15.0,BR,2022-01-01,2024-06-30,0,2.4941820670773445,Other,International,Medium (6-20),1,3,2020,1,1.2510993188480666
Jasmine Energy,2022,1,2023-01-01,,,YC,"['Marketplace', 'Crypto / Web3', 'Climate']",6.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,Other,US,Medium (6-20),1,2,2020,1,0.914235232692059
FoodCourt,2021,1,2022-01-01,,,YC,"['Ghost Kitchens', 'Consumer', 'Delivery', 'Food Tech']",80.0,NG,2022-01-01,2024-06-30,0,2.4941820670773445,Consumer,International,Very Large (50+),1,3,2020,1,1.2510993188480666
Sunpia,2022,1,2023-01-01,,,YC,"['Developer Tools', 'Kubernetes', 'Data Engineering']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,Other,US,Small (1-5),1,2,2020,1,0.914235232692059
Delight,2022,1,2023-01-01,,,YC,"['Generative AI', 'Machine Learning', 'Consumer', 'Dating', 'AI']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,US,Small (1-5),1,2,2020,1,0.914235232692059
Mesh Analytics,2022,1,2023-01-01,,,YC,"['SaaS', 'B2B', 'Analytics', 'Marketing']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,US,Small (1-5),1,2,2020,1,0.914235232692059
Invofox,2015,1,2016-01-01,,,YC,"['Artificial Intelligence', 'Fintech']",12.0,ES,2016-01-01,2024-06-30,0,8.49555099247091,AI/ML,International,Medium (6-20),1,9,2010,1,2.250823372330026
Excheqr,2022,1,2023-01-01,,,YC,"['DeFi', 'SaaS', 'Crypto / Web3', 'B2B', 'DAO']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,US,Small (1-5),1,2,2020,1,0.914235232692059
Hero,2021,1,2022-01-01,,,YC,"['Fintech', 'SaaS']",2.0,PA,2022-01-01,2024-06-30,0,2.4941820670773445,SaaS,International,Small (1-5),1,3,2020,1,1.2510993188480666
KemNet,2022,1,2023-01-01,,,YC,"['Marketplace', 'B2B', 'Digital Health', 'E-commerce', 'Therapeutics']",2.0,CA,2023-01-01,2024-06-30,0,1.4948665297741273,Healthcare,International,Small (1-5),1,2,2020,1,0.914235232692059
Patika,2021,1,2022-01-01,,,YC,"['Fintech', 'SaaS', 'Payments', 'B2B']",3.0,KE,2022-01-01,2024-06-30,0,2.4941820670773445,SaaS,International,Small (1-5),1,3,2020,1,1.2510993188480666
HOMLI,2021,1,2022-01-01,,,YC,"['Machine Learning', 'Real Estate', 'Consumer', 'Proptech', 'AI']",20.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,AI/ML,US,Medium (6-20),1,3,2020,1,1.2510993188480666
Relay,2022,1,2023-01-01,,,YC,"['Mental Health Tech', 'Health Tech', 'Community']",5.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,Healthcare,US,Small (1-5),1,2,2020,1,0.914235232692059
Relate,2019,1,2020-01-01,,,YC,"['SaaS', 'B2B', 'Sales', 'CRM']",7.0,US,2020-01-01,2024-06-30,0,4.4955509924709105,SaaS,US,Medium (6-20),1,5,2010,1,1.7039388544339846
Lamin Labs,2022,1,2023-01-01,,,YC,"['Developer Tools', 'Machine Learning', 'B2B', 'Biotech', 'Data Engineering']",2.0,DE,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,International,Small (1-5),1,2,2020,1,0.914235232692059
Masref,2021,1,2022-01-01,,,YC,"['Fintech', 'Neobank']",4.0,GB,2022-01-01,2024-06-30,0,2.4941820670773445,FinTech,UK,Small (1-5),1,3,2020,1,1.2510993188480666
Findly,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'Generative AI', 'B2B', 'Chatbot', 'Data Engineering']",6.0,,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,Unknown,Medium (6-20),1,2,2020,1,0.914235232692059
Trendex - Own the stars,2021,1,2022-01-01,,,YC,"['Fintech', 'Sports Tech', 'Gaming']",9.0,FR,2022-01-01,2024-06-30,0,2.4941820670773445,FinTech,International,Medium (6-20),1,3,2020,1,1.2510993188480666
AiPrise,2022,1,2023-01-01,,,YC,"['Fintech', 'B2B', 'Identity', 'Compliance', 'Regtech']",8.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,FinTech,US,Medium (6-20),1,2,2020,1,0.914235232692059
Hiresure.ai,2020,1,2021-01-01,,,YC,"['SaaS', 'Human Resources', 'B2B', 'HR Tech']",35.0,IN,2021-01-01,2024-06-30,0,3.4934976043805612,SaaS,International,Large (21-50),1,4,2020,1,1.502631374986197
Blacktop Hoops by Vinci Games,2021,1,2022-01-01,,,YC,"['Virtual Reality', 'Consumer', 'Gaming', 'Metaverse']",7.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,Consumer,US,Medium (6-20),1,3,2020,1,1.2510993188480666
Roforco,2021,1,2022-01-01,,,YC,['Gaming'],14.0,GB,2022-01-01,2024-06-30,0,2.4941820670773445,Other,UK,Medium (6-20),1,3,2020,1,1.2510993188480666
Wand,2023,1,2024-01-01,,,YC,"['Solar Power', 'Real Estate', 'Climate', 'ClimateTech']",2.0,IL,2024-01-01,2024-06-30,0,0.4955509924709103,Other,International,Small (1-5),1,1,2020,1,0.402494695778991
Ekho Dealer,2022,1,2023-01-01,,,YC,"['Auto Commerce', 'SaaS', 'B2B']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,US,Small (1-5),1,2,2020,1,0.914235232692059
Unthread,2021,1,2022-01-01,,,YC,"['B2B', 'Messaging', 'Customer Success']",2.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,Other,US,Small (1-5),1,3,2020,1,1.2510993188480666
Quindar,2022,1,2023-01-01,,,YC,"['SaaS', 'Space Exploration', 'Satellites', 'Aerospace']",7.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,US,Medium (6-20),1,2,2020,1,0.914235232692059
Payfura,2022,1,2023-01-01,,,YC,"['DeFi', 'Fintech', 'SaaS', 'Crypto / Web3', 'Payments']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,US,Small (1-5),1,2,2020,1,0.914235232692059
Plutto,2022,1,2023-01-01,,,YC,"['Fintech', 'Identity', 'Latin America', 'Enterprise Software']",8.0,CL,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,International,Medium (6-20),1,2,2020,1,0.914235232692059
Anchor,2022,1,2023-01-01,,,YC,"['Banking as a Service', 'Fintech', 'Payments', 'B2B', 'API']",8.0,NG,2023-01-01,2024-06-30,0,1.4948665297741273,FinTech,International,Medium (6-20),1,2,2020,1,0.914235232692059
Kombo,2022,1,2023-01-01,,,YC,[],8.0,DE,2023-01-01,2024-06-30,0,1.4948665297741273,Other,International,Medium (6-20),1,2,2020,1,0.914235232692059
Hostfi,2022,1,2023-01-01,,,YC,['Neobank'],2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,Other,US,Small (1-5),1,2,2020,1,0.914235232692059
Ruffo,2022,1,2023-01-01,,,YC,"['Fintech', 'Real Estate', 'LegalTech', 'Proptech']",5.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,FinTech,US,Small (1-5),1,2,2020,1,0.914235232692059
Artemis Labs,2021,1,2022-01-01,,,YC,"['Developer Tools', 'SaaS', 'B2B']",3.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,SaaS,US,Small (1-5),1,3,2020,1,1.2510993188480666
Feather,2022,1,2023-01-01,,,YC,"['Banking as a Service', 'Fintech', 'B2B', 'Infrastructure']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,FinTech,US,Small (1-5),1,2,2020,1,0.914235232692059
Tangia,2020,1,2021-01-01,,,YC,"['Payments', 'Live', 'Creator Economy']",4.0,US,2021-01-01,2024-06-30,0,3.4934976043805612,FinTech,US,Small (1-5),1,4,2020,1,1.502631374986197
Grai,2021,1,2022-01-01,,,YC,"['Developer Tools', 'SaaS', 'Analytics', 'Open Source', 'Data Engineering']",3.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,SaaS,US,Small (1-5),1,3,2020,1,1.2510993188480666
Fini,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'Machine Learning', 'Robotic Process Automation', 'SaaS', 'B2B']",2.0,NL,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,International,Small (1-5),1,2,2020,1,0.914235232692059
Metriport,2022,1,2023-01-01,,,YC,"['Developer Tools', 'B2B', 'Digital Health', 'Healthcare', 'API']",4.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,Healthcare,US,Small (1-5),1,2,2020,1,0.914235232692059
iollo,2022,1,2023-01-01,,,YC,"['Generative AI', 'Health Tech', 'Biotech', 'Enterprise', 'AI']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,US,Small (1-5),1,2,2020,1,0.914235232692059
Needl,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'Machine Learning', 'SaaS', 'Productivity']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,US,Small (1-5),1,2,2020,1,0.914235232692059
Garage,2021,1,2022-01-01,,,YC,"['Auto Commerce', 'Marketplace', 'Transportation']",54.0,GH,2022-01-01,2024-06-30,0,2.4941820670773445,Other,International,Very Large (50+),1,3,2020,1,1.2510993188480666
Chowdeck,2021,1,2022-01-01,,,YC,['Logistics'],14.0,NG,2022-01-01,2024-06-30,0,2.4941820670773445,Other,International,Medium (6-20),1,3,2020,1,1.2510993188480666
Maya Labs,2020,1,2021-01-01,,,YC,"['Generative AI', 'Robotic Process Automation', 'B2B', 'AI']",5.0,IN,2021-01-01,2024-06-30,0,3.4934976043805612,AI/ML,International,Small (1-5),1,4,2020,1,1.502631374986197
Manatee,2021,1,2022-01-01,,,YC,"['B2B', 'Sales']",2.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,Other,US,Small (1-5),1,3,2020,1,1.2510993188480666
Pluralith,2022,1,2023-01-01,,,YC,"['Developer Tools', 'DevSecOps', 'SaaS']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,US,Small (1-5),1,2,2020,1,0.914235232692059
FlyCode,2021,1,2022-01-01,,,YC,"['Developer Tools', 'SaaS', 'Productivity', 'Collaboration']",7.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,SaaS,US,Medium (6-20),1,3,2020,1,1.2510993188480666
Diversion,2021,1,2022-01-01,,,YC,"['Developer Tools', 'DevSecOps', 'SaaS', 'Enterprise']",7.0,IL,2022-01-01,2024-06-30,0,2.4941820670773445,SaaS,International,Medium (6-20),1,3,2020,1,1.2510993188480666
Cambio,2020,1,2021-01-01,,,YC,"['Fintech', 'Consumer', 'Social']",4.0,US,2021-01-01,2024-06-30,0,3.4934976043805612,FinTech,US,Small (1-5),1,4,2020,1,1.502631374986197
Payable,2022,1,2023-01-01,,,YC,"['Fintech', 'Payments']",8.0,ID,2023-01-01,2024-06-30,0,1.4948665297741273,FinTech,International,Medium (6-20),1,2,2020,1,0.914235232692059
Mintplex,2022,1,2023-01-01,,,YC,[],2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,Other,US,Small (1-5),1,2,2020,1,0.914235232692059
Hedgehog,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'Robotics', 'Climate', 'Food Tech', 'Agriculture']",4.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,US,Small (1-5),1,2,2020,1,0.914235232692059
Coris,2022,1,2023-01-01,,,YC,"['Fintech', 'Insurance']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,FinTech,US,Small (1-5),1,2,2020,1,0.914235232692059
Bitstack,2021,1,2022-01-01,,,YC,['Crypto / Web3'],8.0,FR,2022-01-01,2024-06-30,0,2.4941820670773445,Other,International,Medium (6-20),1,3,2020,1,1.2510993188480666
Airhart Aeronautics,2022,1,2023-01-01,,,YC,"['Airplanes', 'Aerospace']",6.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,US,Medium (6-20),1,2,2020,1,0.914235232692059
Zoltar Labs,2021,1,2022-01-01,,,YC,"['Developer Tools', 'SaaS', 'Crypto / Web3']",5.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,SaaS,US,Small (1-5),1,3,2020,1,1.2510993188480666
Shipmates,2021,1,2022-01-01,,,YC,['Logistics'],12.0,PH,2022-01-01,2024-06-30,0,2.4941820670773445,Other,International,Medium (6-20),1,3,2020,1,1.2510993188480666
Nucleus,2022,1,2023-01-01,,,YC,"['Developer Tools', 'SaaS', 'B2B']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,US,Small (1-5),1,2,2020,1,0.914235232692059
Peoplebox,2018,1,2019-01-01,,,YC,"['SaaS', 'B2B', 'Productivity', 'HR Tech', 'Enterprise']",20.0,US,2019-01-01,2024-06-30,0,5.494866529774128,SaaS,US,Medium (6-20),1,6,2010,1,1.871012100223059
Sytex,2019,1,2020-01-01,,,YC,"['SaaS', 'B2B']",22.0,AR,2020-01-01,2024-06-30,0,4.4955509924709105,SaaS,International,Large (21-50),1,5,2010,1,1.7039388544339846
Provision,2022,1,2023-01-01,,,YC,"['Documents', 'Machine Learning', 'Construction', 'Productivity', 'NLP']",2.0,CA,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,International,Small (1-5),1,2,2020,1,0.914235232692059
Videobug,2022,1,2023-01-01,,,YC,['Developer Tools'],2.0,IN,2023-01-01,2024-06-30,0,1.4948665297741273,Other,International,Small (1-5),1,2,2020,1,0.914235232692059
NewsCatcher,2021,1,2022-01-01,,,YC,"['B2B', 'Analytics', 'API', 'NLP', 'Enterprise']",6.0,FR,2022-01-01,2024-06-30,0,2.4941820670773445,Other,International,Medium (6-20),1,3,2020,1,1.2510993188480666
Typewise,2020,1,2021-01-01,,,YC,"['Artificial Intelligence', 'Machine Learning', 'B2B', 'Productivity', 'API']",12.0,CH,2021-01-01,2024-06-30,0,3.4934976043805612,AI/ML,International,Medium (6-20),1,4,2020,1,1.502631374986197
Pulppo,2022,1,2023-01-01,,,YC,"['Real Estate', 'Proptech']",29.0,MX,2023-01-01,2024-06-30,0,1.4948665297741273,Other,International,Large (21-50),1,2,2020,1,0.914235232692059
Tersho,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'SaaS', 'B2B', 'Analytics', 'No-code']",2.0,IN,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,International,Small (1-5),1,2,2020,1,0.914235232692059
BiggerPicture,2019,1,2020-01-01,,,YC,"['Scheduling', 'Logistics']",5.0,US,2020-01-01,2024-06-30,0,4.4955509924709105,Other,US,Small (1-5),1,5,2010,1,1.7039388544339846
Ajourney,2022,1,2023-01-01,,,YC,"['SaaS', 'B2B', 'HR Tech']",3.0,SG,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,International,Small (1-5),1,2,2020,1,0.914235232692059
Slauth.io,2022,1,2023-01-01,,,YC,"['Developer Tools', 'DevSecOps', 'Productivity', 'Compliance', 'Security']",4.0,IL,2023-01-01,2024-06-30,0,1.4948665297741273,Other,International,Small (1-5),1,2,2020,1,0.914235232692059
Apprecio,2021,1,2022-01-01,,,YC,"['Fintech', 'Payments', 'Latin America']",15.0,MX,2022-01-01,2024-06-30,0,2.4941820670773445,FinTech,International,Medium (6-20),1,3,2020,1,1.2510993188480666
Flair Labs,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'Generative AI', 'NLP', 'AI Assistant']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,US,Small (1-5),1,2,2020,1,0.914235232692059
Ordinary Seafood,2022,1,2023-01-01,,,YC,[],6.0,DE,2023-01-01,2024-06-30,0,1.4948665297741273,Other,International,Medium (6-20),1,2,2020,1,0.914235232692059
Chainsight,2020,1,2021-01-01,,,YC,"['Artificial Intelligence', 'Fintech', 'SaaS', 'Crypto / Web3', 'Identity']",9.0,,2021-01-01,2024-06-30,0,3.4934976043805612,AI/ML,Unknown,Medium (6-20),1,4,2020,1,1.502631374986197
Metafi,2022,1,2023-01-01,,,YC,"['SaaS', 'Crypto / Web3', 'B2B', 'Gaming', 'NFT']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,US,Small (1-5),1,2,2020,1,0.914235232692059
Aragorn AI,2022,1,2023-01-01,,,YC,"['SaaS', 'B2B', 'HR Tech', 'Enterprise']",4.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,SaaS,US,Small (1-5),1,2,2020,1,0.914235232692059
Payload CMS,2018,1,2019-01-01,,,YC,"['Developer Tools', 'Open Source', 'API']",3.0,US,2019-01-01,2024-06-30,0,5.494866529774128,Other,US,Small (1-5),1,6,2010,1,1.871012100223059
Illuminant Surgical,2021,1,2022-01-01,,,YC,[],4.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,Other,US,Small (1-5),1,3,2020,1,1.2510993188480666
Maverick BioMetals,2022,1,2023-01-01,,,YC,"['Biotech', 'Climate', 'Genomics', 'Genetic Engineering']",9.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,Healthcare,US,Medium (6-20),1,2,2020,1,0.914235232692059
Malama Health,2022,1,2023-01-01,,,YC,"['Health Tech', 'Digital Health', 'Healthcare']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,Healthcare,US,Small (1-5),1,2,2020,1,0.914235232692059
Phind,2022,1,2023-01-01,,,YC,"['Generative AI', 'Consumer', 'AI']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,US,Small (1-5),1,2,2020,1,0.914235232692059
Tank Payments,2022,1,2023-01-01,,,YC,"['Fintech', 'Payments', 'Logistics', 'Supply Chain', 'Neobank']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273,AI/ML,US,Small (1-5),1,2,2020,1,0.914235232692059
Apply Design,2021,1,2022-01-01,,,YC,"['Machine Learning', 'SaaS', 'Computer Vision', 'Real Estate', 'Proptech']",4.0,IL,2022-01-01,2024-06-30,0,2.4941820670773445,AI/ML,International,Small (1-5),1,3,2020,1,1.2510993188480666
Evoly,2021,1,2022-01-01,,,YC,"['Climate', 'Energy']",3.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,Other,US,Small (1-5),1,3,2020,1,1.2510993188480666
